7766,148,Bacillus_phage_Stahl
8558,148,Bacillus_phage_Staley
7748,148,Bacillus_phage_Stills
6869,148,Bacillus_phage_TsarBomba
8634,148,Bacillus_phage_vB_BanS-Tsamsa
7007,148,Bacillus_phage_vB_BtS_BMBtp3
7932,148,Bacillus_phage_VMY22
8486,148,Bacillus_phage_Waukesha92
8827,148,Bacillus_phage_Wip1
8968,148,Bacillus_phage_W.Ph.
7306,148,Bacillus_phage_Zuko
7783,148,Bacillus_virus_250
8839,148,Bacillus_virus_Andromeda
9229,148,Bacillus_virus_AP50
8336,148,Bacillus_virus_B103
8553,148,Bacillus_virus_Blastoid
7016,148,Bacillus_virus_BMBtp2
8825,148,Bacillus_virus_Curly
8840,148,Bacillus_virus_Eoghan
8838,148,Bacillus_virus_Finn
8673,148,Bacillus_virus_G
9626,148,Bacillus_virus_GA1
8559,148,Bacillus_virus_Glittering
8244,148,Bacillus_virus_IEBH
8959,148,Bacillus_virus_phi29
8560,148,Bacillus_virus_Riggi
8392,148,Bacillus_virus_SPbeta
9230,148,Bacillus_virus_SPO1
9456,148,Bacillus_virus_Wbeta
9835,148,Bacteriophage A
9830,148,BACTERIOPHAGE vB Kp1
9138,148,Bacteroides_phage_B124-14
9241,148,Bacteroides_phage_B40-8
9173,148,Bdellovibrio_phage_phi1402
9042,148,Bdellovibrio_phage_phi1422
9627,148,Bdellovibrio_phage_phiMH2K
9560,148,Bordetella_virus_BPP1
7777,148,Brevibacillus_phage_Abouo
8091,148,Brevibacillus_phage_Davies
7928,148,Brevibacillus_phage_Jenst
7647,148,Brevibacillus_phage_Jimmer1
7820,148,Brevibacillus_phage_Osiris
7947,148,Brevibacillus_phage_Sundance
9192,148,Brochothrix_phage_A9
9183,148,Brochothrix_phage_BL3
9193,148,Brochothrix_phage_NF5
7020,148,Brucella_phage_BiPBO1
9112,148,Brucella_phage_Pr
9114,148,Brucella_phage_Tb
9671,148,Burkholderia_phage_AH2
9028,148,Burkholderia_phage_Bcep176
9368,148,Burkholderia_phage_BcepGomr
9484,148,Burkholderia_phage_BcepNazgul
8797,148,Burkholderia_phage_JG068
9649,148,Burkholderia_phage_KL1
9024,148,Burkholderia_phage_KS10
9187,148,Burkholderia_phage_KS14
9189,148,Burkholderia_phage_KS5
9031,148,Burkholderia_virus_Bcep1
9554,148,Burkholderia_virus_Bcep43
9030,148,Burkholderia_virus_Bcep781
9550,148,Burkholderia_virus_BcepC6B
7008,148,Burkholderia_virus_Bcepil02
8993,148,Burkholderia_virus_Bcepmigl
9343,148,Burkholderia_virus_BcepNY3
9641,148,Burkholderia_virus_DC1
8076,148,Campylobacter_phage_CP30A
6992,148,Campylobacter_phage_PC14
9057,148,Campylobacter_virus_CP21
9672,148,Campylobacter_virus_CP220
7368,148,Campylobacter_virus_CPX
9176,148,Campylobacter_virus_NCTC12673
10061,148,Caudovirales - Siphoviridae - Siphoviridae phage
8567,148,Caulobacter_phage_CcrColossus
8444,148,Caulobacter_phage_Cr30
7663,148,Caulobacter_phage_Percy
9109,148,Caulobacter_phage_phiCb5
8564,148,Caulobacter_virus_Karma
8566,148,Caulobacter_virus_Magneto
8568,148,Caulobacter_virus_phiCbK
8565,148,Caulobacter_virus_Rogue
8563,148,Caulobacter_virus_Swift
