,acc_bact,design_phage,id_bact,id_phage,interaction_id_old_db
3547,NC_018289.1,Gordonia_phage_SoilAssassin,5859,5604,36189
3548,NC_018289.1,Myxococcus_phage_Mx8,5859,4226,36190
3549,NC_018289.1,Rhodococcus_phage_CosmicSans,5859,5395,36191
3550,NC_018289.1,Escherichia_phage_PA2,5859,4079,36192
3551,NC_018289.1,Arthrobacter_phage_BarretLemon,5859,5352,36193
3552,NC_018289.1,Staphylococcus_virus_47,5859,4202,36194
3553,NC_018289.1,Lactococcus_phage_P335_sensu_lato,5859,4958,36195
3554,NC_018289.1,Propionibacterium_phage_DrParker,5859,2371,36196
3555,NC_018289.1,Salmonella_phage_PVP-SE1,5859,4702,36197
3556,NC_018289.1,Escherichia_phage_wV8,5859,3642,36198
3557,NC_018289.1,Staphylococcus_virus_108PVL,5859,3908,36199
3558,NC_018289.1,Gordonia_phage_BetterKatz,5859,5358,36200
3559,NC_018289.1,Gordonia_phage_GTE5,5859,5439,36201
3560,NC_018289.1,Lactococcus_virus_jj50,5859,4871,36202
3561,NC_018289.1,Pseudomonas_phage_tf,5859,4580,36203
3562,NC_018289.1,Vibrio_phage_KSF1,5859,4930,36204
3563,NC_018289.1,Gordonia_phage_Ashertheman,5859,2050,36205
3564,NC_018289.1,Pseudomonas_phage_vB_PaeM_PS24,5859,3990,36206
3565,NC_018289.1,Propionibacterium_phage_P100D,5859,5533,36207
3566,NC_018289.1,Streptomyces_phage_Zemlya,5859,5658,36208
3567,NC_018289.1,Synechococcus_phage_S-CBS2,5859,4723,36209
3568,NC_018289.1,Arthrobacter_phage_Laila,5859,2781,36210
3569,NC_018289.1,Streptomyces_phage_pZL12,5859,3199,36211
3570,NC_018289.1,Escherichia_virus_I22,5859,4998,36212
3571,NC_018289.1,Escherichia_phage_JES2013,5859,4495,36213
3572,NC_018289.1,Salmonella_phage_SEN4,5859,3655,36214
3573,NC_018289.1,Arthrobacter_phage_Saphira,5859,3282,36215
3574,NC_018289.1,Gordonia_phage_Cucurbita,5859,5398,36216
3575,NC_018289.1,Gordonia_phage_Ghobes,5859,5430,36217
3576,NC_018289.1,Enterobacteria_phage_BP-4795,5859,4956,36218
3577,NC_018289.1,Arthrobacter_phage_OurGirlNessie,5859,3045,36219
3578,NC_018289.1,Stenotrophomonas_phage_SMA7,5859,4306,36220
3579,NC_018289.1,Bacillus_virus_Andromeda,5859,4498,36221
3580,NC_018289.1,Clostridium_phage_phiCT453A,5859,3931,36222
3581,NC_018289.1,Listeria_phage_LMTA-148,5859,4321,36223
3582,NC_018289.1,Gordonia_phage_Obliviate,5859,5523,36224
3583,NC_018289.1,Gordonia_phage_Buggaboo,5859,2189,36225
3584,NC_018289.1,Gordonia_phage_SmokingBunny,5859,3350,36226
3585,NC_018289.1,Streptomyces_phage_Ibantik,5859,2626,36227
3586,NC_018289.1,Vibrio_phage_phiVC8,5859,3859,36228
3587,NC_018289.1,Alteromonas_phage_vB_AmaP_AD45-P1,5859,4523,36229
3588,NC_018289.1,Arthrobacter_phage_Blair,5859,2143,36230
3589,NC_018289.1,Arthrobacter_phage_Korra,5859,2758,36231
3590,NC_018289.1,Serratia_phage_phiMAM1,5859,4577,36232
3591,NC_018289.1,Salmonella_phage_phSE-2,5859,3765,36233
3592,NC_018289.1,Enterobacter_phage_CC31,5859,4757,36234
3593,NC_018289.1,Oenococcus_phage_phiS11,5859,4444,36235
3594,NC_018289.1,Gordonia_phage_Huffy,5859,2615,36236
3595,NC_018289.1,Escherichia_virus_BZ13,5859,4248,36237
3596,NC_018289.1,Yersinia_phage_phiR201,5859,3868,36238
3597,NC_018289.1,Gordonia_phage_BritBrat,5859,5367,36239
3598,NC_018289.1,Bacillus_virus_SPbeta,5859,4239,36240
3599,NC_018289.1,Gordonia_phage_Cozz,5859,5396,36241
3600,NC_018289.1,Bacillus_phage_Bobb,5859,4317,36242
3601,NC_018289.1,Leuconostoc_phage_Ln-8,5859,4127,36243
3602,NC_018289.1,Corynebacterium_phage_P1201,5859,4846,36244
3603,NC_018289.1,Staphylococcus_virus_IPLA5,5859,5002,36245
3604,NC_018289.1,Rhodococcus_phage_RER2,5859,5582,36246
3605,NC_018289.1,Escherichia_phage_FFH2,5859,4305,36247
3606,NC_018289.1,Shigella_phage_SHBML-50-1,5859,3783,36248
3607,NC_018289.1,Enterobacteria_phage_Ike,5859,4251,36249
3608,NC_018289.1,Rhodococcus_phage_Nancinator,5859,2978,36250
3609,NC_018289.1,Enterobacteria_phage_RB49,5859,4950,36251
3610,NC_018289.1,Enterobacteria_phage_If1,5859,4234,36252
3611,NC_018289.1,Escherichia_phage_vB_EcoM_VR26,5859,3968,36253
3612,NC_018289.1,Phage_Gifsy-1,5859,4787,36254
3613,NC_018289.1,Pseudomonas_phage_PEV2,5859,3748,36255
3614,NC_018289.1,Propionibacterium_phage_Stormborn,5859,5612,36256
3615,NC_018289.1,Enterococcus_phage_SANTOR1,5859,3781,36257
3616,NC_018289.1,Bacillus_phage_BPS13,5859,4682,36258
3617,NC_018289.1,Propionibacterium_phage_PHL301M00,5859,4138,36259
3618,NC_018289.1,Streptomyces_phage_R4,5859,5578,36260
3619,NC_018289.1,Bacillus_phage_Staley,5859,4350,36261
3620,NC_018289.1,Lactococcus_phage_M6162,5859,3789,36262
3621,NC_018289.1,Mycobacterium_phage_Cabrinians,5859,5375,36263
3622,NC_018289.1,Streptomyces_phage_ToriToki,5859,3479,36264
3623,NC_018289.1,Staphylococcus_phage_phiSA12,5859,4443,36265
3624,NC_018289.1,Arthrobacter_phage_Piccoletto,5859,3145,36266
3625,NC_018289.1,Clostridium_phage_phiSM101,5859,4450,36267
3626,NC_018289.1,Enterococcus_phage_phiFL2A,5859,4178,36268
3627,NC_018289.1,Arthrobacter_phage_JEGGS,5859,2675,36269
3628,NC_018289.1,Rhodoferax_phage_P26218,5859,3899,36270
3629,NC_018289.1,Gordonia_phage_Kvothe,5859,5476,36271
3630,NC_018289.1,Bacillus_phage_BCD7,5859,4635,36272
3631,NC_018289.1,Arthrobacter_phage_Christian,5859,2250,36273
3632,NC_018289.1,Gordonia_phage_Walrus,5859,3540,36274
3633,NC_018289.1,Bacillus_virus_Curly,5859,4484,36275
3634,NC_018289.1,Arthrobacter_phage_Courtney3,5859,2292,36276
3635,NC_018289.1,Gordonia_phage_EMoore,5859,2413,36277
3636,NC_018289.1,Erwinia_phage_phiEa21-4,5859,3643,36278
3637,NC_018289.1,Streptomyces_phage_Romero,5859,3249,36279
3638,NC_018289.1,Mycobacterium_phage_Leo,5859,4532,36280
3639,NC_018289.1,Pseudoalteromonas_phage_PM2,5859,4993,36281
3640,NC_018289.1,Streptococcus_virus_Sfi21,5859,4231,36282
3641,NC_018289.1,Escherichia_phage_vB_EcoM_VR25,5859,3978,36283
3642,NC_018289.1,Pseudomonas_phage_LUZ7,5859,4555,36284
3643,NC_018289.1,Salmonella_phage_SEN22,5859,3652,36285
3644,NC_018289.1,Arthrobacter_phage_TinoCrisci,5859,3465,36286
3645,NC_018289.1,Pseudomonas_phage_EL,5859,4895,36287
3646,NC_018289.1,Gordonia_phage_LordFarquaad,5859,2836,36288
3647,NC_018289.1,Staphylococcus_virus_69,5859,4914,36289
3648,NC_018289.1,Propionibacterium_phage_P9.1,5859,5538,36290
3649,NC_018289.1,Caulobacter_virus_Swift,5859,4355,36291
3650,NC_018289.1,Escherichia_virus_HK97,5859,4990,36292
3651,NC_018289.1,Citrobacter_phage_phiCFP-1,5859,3933,36293
3652,NC_018289.1,Arthrobacter_phage_Waltz,5859,3542,36294
3653,NC_018289.1,Clostridium_phage_phiZP2,5859,4812,36295
3654,NC_018289.1,Gordonia_phage_Flapper,5859,2466,36296
3655,NC_018289.1,Sodalis_phage_SO1,5859,4190,36297
3656,NC_018289.1,Arthrobacter_phage_Azathoth,5859,2073,36298
3657,NC_018289.1,Enterobacteria_phage_HK446,5859,4604,36299
3658,NC_018289.1,Streptococcus_phage_phiARI0923,5859,3802,36300
3659,NC_018289.1,Arthrobacter_phage_Seume,5859,3312,36301
3660,NC_018289.1,Gordonia_phage_William,5859,3568,36302
3661,NC_018289.1,Enterococcus_phage_vB_EfaS_IME198,5859,3824,36303
3662,NC_018289.1,Gordonia_phage_Mahdia,5859,2866,36304
3663,NC_018289.1,Proteus_phage_PM16,5859,4093,36305
3664,NC_018289.1,Salmonella_phage_7-11,5859,4713,36306
3665,NC_018289.1,Arthrobacter_phage_Rings,5859,3238,36307
3666,NC_018289.1,Bacillus_phage_SP-15,5859,3710,36308
3667,NC_018289.1,Bacillus_phage_Shbh1,5859,3811,36309
3668,NC_018289.1,Streptococcus_phage_phiARI0468-1,5859,3672,36310
3669,NC_018289.1,Lactobacillus_phage_Ld3,5859,4299,36311
3670,NC_018289.1,Brochothrix_phage_NF5,5859,4733,36312
3671,NC_018289.1,Staphylococcus_virus_SAP26,5859,4187,36313
3672,NC_018289.1,Pseudomonas_phage_YH6,5859,4121,36314
3673,NC_018289.1,Gordonia_phage_DatBoi,5859,2324,36315
3674,NC_018289.1,Escherichia_phage_vB_Eco_ACG-M12,5859,4675,36316
3675,NC_018289.1,Mycobacterium_phage_Adler,5859,4434,36317
3676,NC_018289.1,Streptomyces_phage_Ididsumtinwong,5859,2633,36318
3677,NC_018289.1,Enterococcus_phage_ECP3,5859,4158,36319
3678,NC_018289.1,Lactococcus_virus_c2,5859,4242,36320
3679,NC_018289.1,Pseudomonas_phage_LUZ24,5859,4828,36321
3680,NC_018289.1,Streptomyces_phage_Nabi,5859,2970,36322
3681,NC_018289.1,Gordonia_phage_Attis,5859,2061,36323
3682,NC_018289.1,Dinoroseobacter_phage_DFL12phi1,5859,4373,36324
3683,NC_018289.1,Gordonia_phage_GordDuk1,5859,5435,36325
3684,NC_018289.1,Staphylococcus_phage_SMSAP5,5859,3907,36326
3685,NC_018289.1,Streptomyces_phage_Birchlyn,5859,2136,36327
3686,NC_018289.1,Klebsiella_phage_PKP126,5859,3752,36328
3687,NC_018289.1,Synechococcus_phage_S-WAM1,5859,3661,36329
3688,NC_018289.1,Bacillus_phage_Bastille,5859,4569,36330
3689,NC_018289.1,Gordonia_phage_Gmala1,5859,5433,36331
3690,NC_018289.1,Achromobacter_phage_JWF,5859,3897,36332
3691,NC_018289.1,Mycoplasma_virus_P1,5859,4989,36333
3692,NC_018289.1,Gordonia_phage_SallySpecial,5859,3276,36334
3693,NC_018289.1,Enterobacteria_phage_RB3,5859,4260,36335
3694,NC_018289.1,Streptomyces_phage_Lannister,5859,5479,36336
3695,NC_018289.1,Sodalis_phage_phiSG1,5859,4885,36337
3696,NC_018289.1,Escherichia_phage_Envy,5859,3740,36338
3697,NC_018289.1,Streptomyces_phage_BryanRecycles,5859,2182,36339
3698,NC_018289.1,Synechococcus_phage_S-CRM01,5859,4718,36340
3699,NC_018289.1,Thermus_virus_P74-26,5859,4847,36341
3700,NC_018289.1,Enterobacteria_phage_mEpX2,5859,4611,36342
3701,NC_018289.1,Proteus_phage_pPM_01,5859,4010,36343
3702,NC_018289.1,Gordonia_phage_Kita,5859,5471,36344
3703,NC_018289.1,Acinetobacter_phage_vB_AbaP_PD-AB9,5859,4059,36345
3704,NC_018289.1,Mycobacterium_phage_Qyrzula,5859,5577,36346
3705,NC_018289.1,Acinetobacter_phage_Presley,5859,4342,36347
3706,NC_018289.1,Staphylococcus phage K,5859,4381,36348
3707,NC_018289.1,Gordonia_phage_Evamon,5859,2434,36349
3708,NC_018289.1,Clostridium_phage_phiCD6356,5859,4749,36350
3709,NC_018289.1,Gordonia_phage_Dmitri,5859,2354,36351
3710,NC_018289.1,Streptomyces_phage_phiCAM,5859,3119,36352
3711,NC_018289.1,Pseudomonas_phage_PRR1,5859,4874,36353
3712,NC_018289.1,Propionibacterium_phage_P106L,5859,3055,36354
3713,NC_018289.1,Rhodococcus_phage_Harlequin,5859,2576,36355
3714,NC_018289.1,Escherichia_phage_YD-2008.s,5859,4073,36356
3715,NC_018289.1,Escherichia_phage_P483,5859,4006,36357
3716,NC_018289.1,Ralstonia_phage_RSA1,5859,4857,36358
3717,NC_018289.1,Streptomyces_phage_Satis,5859,3287,36359
3718,NC_018289.1,Streptomyces_phage_Aaronocolus,5859,434,36360
3719,NC_018289.1,Bacillus_phage_Pascal,5859,4162,36361
3720,NC_018289.1,Propionibacterium_phage_BruceLethal,5859,5369,36362
3721,NC_018289.1,Staphylococcus_virus_phiETA2,5859,4863,36363
3722,NC_018289.1,Propionibacterium_phage_PA6,5859,5539,36364
3723,NC_018289.1,Clostridium_phage_phiCD506,5859,3925,36365
3724,NC_018289.1,Ralstonia_phage_RSY1,5859,4312,36366
3725,NC_018289.1,Bacillus_phage_BigBertha,5859,4349,36367
3726,NC_018289.1,Bacillus_phage_Waukesha92,5859,4298,36368
3727,NC_018289.1,Gordonia_phage_GTE6,5859,5440,36369
3728,NC_018289.1,Arthrobacter_phage_OMalley,5859,3035,36370
3729,NC_018289.1,Gordonia_phage_CarolAnn,5859,5381,36371
3730,NC_018289.1,Klebsiella_phage_K64-1,5859,4149,36372
3731,NC_018289.1,Gordonia_phage_Lutum,5859,2852,36373
3732,NC_018289.1,Salmonella_phage_vB_SenMS16,5859,4543,36374
3733,NC_018289.1,Shigella_phage_SfMu,5859,4125,36375
3734,NC_018289.1,Citrobacter_phage_CR8,5859,4363,36376
3735,NC_018289.1,Streptomyces_phage_TG1,5859,3447,36377
3736,NC_018289.1,Propionibacterium_phage_Procrass1,5859,5574,36378
3737,NC_018289.1,Propionibacterium_phage_P108C,5859,3059,36379
3738,NC_018289.1,Cronobacter_phage_Dev2,5859,3884,36380
3739,NC_018289.1,Streptomyces_phage_Shyg,5859,3330,36381
3740,NC_018289.1,Streptomyces_phage_Chymera,5859,2255,36382
3741,NC_018289.1,Gordonia_phage_SuperSulley,5859,3405,36383
3742,NC_018289.1,Gordonia_phage_Yago84,5859,3584,36384
3743,NC_018289.1,Escherichia_phage_vB_EcoS_AHS24,5859,4323,36385
3744,NC_018289.1,Enterobacteria_phage_ST104,5859,3823,36386
3745,NC_018289.1,Streptomyces_phage_OlympicHelado,5859,3034,36387
3746,NC_018289.1,Arthrobacter_phage_Savage2526,5859,3289,36388
3747,NC_018289.1,Helicobacter_phage_1961P,5859,4637,36389
3748,NC_018289.1,Ralstonia_phage_RSB2,5859,4404,36390
3749,NC_018289.1,Propionibacterium_phage_Moyashi,5859,5502,36391
3750,NC_018289.1,Escherichia_phage_Min27,5859,4783,36392
3751,NC_018289.1,Salmonella_phage_ViI,5859,4734,36393
3752,NC_018289.1,Bacillus_virus_Riggi,5859,4352,36394
3753,NC_018289.1,Enterobacteria_phage_HK140,5859,4606,36395
3754,NC_018289.1,Gordonia_phage_Beyoncage,5859,2119,36396
3755,NC_018289.1,Staphylococcus phage 77,5859,4942,36397
3756,NC_018289.1,Bacteroides_phage_B40-8,5859,4780,36398
3757,NC_018289.1,Pseudomonas_phage_DL68,5859,3869,36399
3758,NC_018289.1,Gordonia_phage_Eyre,5859,5421,36400
3759,NC_018289.1,Enterobacteria_phage_mEp235,5859,4608,36401
3760,NC_018289.1,Acinetobacter_phage_YMC11/12/R2315,5859,3999,36402
3761,NC_018289.1,Leuconostoc_phage_Ln-9,5859,4136,36403
3762,NC_018289.1,Lactococcus_virus_KSY1,5859,4845,36404
3763,NC_018289.1,Bacillus_phage_W.Ph.,5859,4572,36405
3764,NC_018289.1,Lactococcus_phage_PLgT-1,5859,3788,36406
3765,NC_018289.1,Propionibacterium_phage_Pacnes_2012-15,5859,4151,36407
3766,NC_018289.1,Arthrobacter_phage_Timinator,5859,3459,36408
3767,NC_018289.1,Propionibacterium_phage_PHL112N00,5859,4494,36409
3768,NC_018289.1,Rhodobacter_phage_RcRhea,5859,3840,36410
3769,NC_018289.1,Gordonia_phage_Mutzi,5859,2966,36411
3770,NC_018289.1,Propionibacterium_phage_E1,5859,2386,36412
3771,NC_018289.1,Escherichia_phage_JH2,5859,3945,36413
3772,NC_018289.1,Pseudomonas_phage_TL,5859,4442,36414
3773,NC_018289.1,Pseudomonas_phage_O4,5859,3708,36415
3774,NC_018289.1,Gordonia_phage_Fryberger,5859,2491,36416
3775,NC_018289.1,Gordonia_phage_Remus,5859,5581,36417
3776,NC_018289.1,Gordonia_phage_Bantam,5859,5349,36418
3777,NC_018289.1,Streptomyces_phage_PapayaSalad,5859,3070,36419
3778,NC_018289.1,Gordonia_phage_Eyes,5859,2440,36420
3779,NC_018289.1,Streptomyces_phage_Tribute,5859,3490,36421
3780,NC_018289.1,Escherichia_phage_HK578,5859,4595,36422
3781,NC_018289.1,Propionibacterium_phage_PHL199M00,5859,4164,36423
3782,NC_018289.1,Gordonia_phage_VanDeWege,5859,3523,36424
3783,NC_018289.1,Listeria_phage_LP-026,5859,4333,36425
3784,NC_018289.1,Arthrobacter_phage_Litotes,5859,2821,36426
3785,NC_018289.1,Enterobacteria_phage_JS10,5859,4560,36427
3786,NC_018289.1,Pseudomonas_phage_B3,5859,4929,36428
3787,NC_018289.1,Bacillus_phage_CampHawk,5859,4354,36429
3788,NC_018289.1,Gordonia_phage_Reyja,5859,3231,36430
3789,NC_018289.1,Acinetobacter_phage_vB_AbaS_TRS1,5859,3649,36431
3790,NC_018289.1,Clostridium_phage_phiCP26F,5859,4648,36432
3791,NC_018289.1,Salmonella_phage_118970_sal2,5859,3657,36433
3792,NC_018289.1,Escherichia_phage_Av-05,5859,4165,36434
3793,NC_018289.1,Shigella_phage_SfIV,5859,4473,36435
3794,NC_018289.1,Arthrobacter_phage_Shrooms,5859,3329,36436
3795,NC_018289.1,Vibrio_phage_VFJ,5859,3867,36437
3796,NC_018289.1,Gordonia_phage_Danyall,5859,2318,36438
3797,NC_018289.1,Lactococcus_virus_P008,5859,4511,36439
3798,NC_018289.1,Bacillus_virus_Eoghan,5859,4499,36440
3799,NC_018289.1,Salmonella_phage_RE-2010,5859,4657,36441
3800,NC_018289.1,Arthrobacter_phage_Kitkat,5859,5472,36442
3801,NC_018289.1,Escherichia_phage_vB_EcoM_AYO145A,5859,4005,36443
3802,NC_018289.1,Streptomyces_phage_Wentworth,5859,3553,36444
3803,NC_018289.1,Enterococcus_phage_vB_EfaS_IME196,5859,3825,36445
3804,NC_018289.1,Arthrobacter_phage_BeatusComedenti,5859,2105,36446
3805,NC_018289.1,Flavobacterium_phage_1H,5859,3686,36447
3806,NC_018289.1,Mycobacterium_phage_Orion,5859,5528,36448
3807,NC_018289.1,Gordonia_phage_Affeca,5859,1990,36449
3808,NC_018289.1,Prochlorococcus_phage_Syn33,5859,4740,36450
3809,NC_018289.1,Arthrobacter_phage_Link,5859,2819,36451
3810,NC_018289.1,Prochlorococcus_phage_P-TIM68,5859,3636,36452
3811,NC_018289.1,Salmonella_phage_Ent1,5859,4102,36453
3812,NC_018289.1,Gordonia_phage_RobinSparkles,5859,3243,36454
3813,NC_018289.1,Caulobacter_phage_Percy,5859,3894,36455
3814,NC_018289.1,Pelagibacter_phage_HTVC011P,5859,4386,36456
3815,NC_018289.1,Lactococcus_virus_CB14,5859,3912,36457
3816,NC_018289.1,Synechococcus_phage_S-CAM9,5859,3678,36458
3817,NC_018289.1,Lactococcus_phage_WRP3,5859,4140,36459
3818,NC_018289.1,Erwinia_phage_vB_EamM_Huxley,5859,3725,36460
3819,NC_018289.1,Bacillus_phage_VMY22,5859,4015,36461
3820,NC_018289.1,Klebsiella_phage_K5,5859,4012,36462
3821,NC_018289.1,Lactococcus_phage_GE1,5859,3889,36463
3822,NC_018289.1,Leuconostoc_phage_phiLN04,5859,4537,36464
3823,NC_018289.1,Streptomyces_phage_Rana,5859,3212,36465
3824,NC_018289.1,Burkholderia_virus_Bcepmigl,5859,4586,36466
3825,NC_018289.1,Pseudomonas_phage_PAK_P5,5859,4463,36467
3826,NC_018289.1,Leuconostoc_phage_phiLN25,5859,4368,36468
3827,NC_018289.1,Listeria_phage_A118,5859,4985,36469
3828,NC_018289.1,Gordonia_phage_Hotorobo,5859,5449,36470
3829,NC_018289.1,Pseudomonas_phage_LIT1,5859,4556,36471
3830,NC_018289.1,Enterococcus_phage_EFRM31,5859,4729,36472
3831,NC_018289.1,Escherichia_phage_vB_EcoS_FFH1,5859,4304,36473
3832,NC_018289.1,Lactococcus_phage_949,5859,4731,36474
3833,NC_018289.1,Gordonia_phage_Quasar,5859,3202,36475
3834,NC_018289.1,Bacillus_virus_AP50,5859,4768,36476
3835,NC_018289.1,Ralstonia_phage_RSJ5,5859,3952,36477
3836,NC_018289.1,Delftia_phage_IME-DE1,5859,4053,36478
3837,NC_018289.1,Pseudomonas_phage_PAJU2,5859,4772,36479
3838,NC_018289.1,Gordonia_phage_Chelms,5859,2237,36480
3839,NC_018289.1,Prochlorococcus_phage_P-RSM4,5859,4742,36481
3840,NC_018289.1,Uncultured_phage_WW-nAnB_strain_2,5859,4193,36482
3841,NC_018289.1,Gordonia_phage_Gorko,5859,2541,36483
3842,NC_018289.1,Propionibacterium_phage_PHL082M00,5859,4135,36484
3843,NC_018289.1,Gordonia_phage_Cucurbita,5859,5398,36485
3844,NC_018289.1,Lactococcus_phage_phiLC3,5859,4941,36486
3845,NC_018289.1,Arthrobacter_phage_Huckleberry,5859,2614,36487
3846,NC_018289.1,Arthrobacter_phage_Yank,5859,3586,36488
3847,NC_018289.1,Pseudomonas_phage_MP42,5859,5006,36489
3848,NC_018289.1,Acinetobacter_phage_vB_AbaP_PD-6A3,5859,4058,36490
3849,NC_018289.1,Propionibacterium_phage_Doucette,5859,2362,36491
3850,NC_018289.1,Flavobacterium_phage_Fpv3,5859,3693,36492
3851,NC_018289.1,Staphylococcus_virus_92,5859,4196,36493
3852,NC_018289.1,Propionibacterium_phage_Anatole,5859,2015,36494
3853,NC_018289.1,Escherichia_phage_phiV10,5859,4850,36495
3854,NC_018289.1,Gordonia_phage_Stultus,5859,3397,36496
3855,NC_018289.1,Bacillus_phage_Spock,5859,4353,36497
3856,NC_018289.1,Ralstonia_phage_RSB3,5859,4466,36498
3857,NC_018289.1,Rhodococcus_phage_Grayson,5859,2544,36499
3858,NC_018289.1,Synechococcus_phage_S-ShM2,5859,4744,36500
3859,NC_018289.1,Gordonia_phage_Savage,5859,3288,36501
3860,NC_018289.1,Gordonia_phage_JSwag,5859,5463,36502
3861,NC_018289.1,Dickeya_virus_Limestone,5859,3904,36503
3862,NC_018289.1,Bacillus_phage_Eyuki,5859,3971,36504
3863,NC_018289.1,Arthrobacter_phage_Arcadia,5859,2037,36505
3864,NC_018289.1,Erwinia_phage_ENT90,5859,4583,36506
3865,NC_018289.1,Pseudomonas_virus_DMS3,5859,4616,36507
3866,NC_018289.1,Arthrobacter_phage_Chocolat,5859,2245,36508
3867,NC_018289.1,Arthrobacter_phage_Joann,5859,2688,36509
3868,NC_018289.1,Acinetobacter_phage_ZZ1,5859,3633,36510
3869,NC_018289.1,Escherichia_phage_Pollock,5859,4126,36511
3870,NC_018289.1,Nonlabens_phage_P12024S,5859,5008,36512
3871,NC_018289.1,Salmonella_virus_PsP3,5859,4944,36513
3872,NC_018289.1,Escherichia_Stx1_converting_phage,5859,3858,36514
3873,NC_018289.1,Gordonia_phage_Guacamole,5859,5443,36515
3874,NC_018289.1,Mycobacterium_phage_Catera,5859,5384,36516
3875,NC_018289.1,Escherichia_phage_ime09,5859,4644,36517
3876,NC_018289.1,Burkholderia_phage_BcepGomr,5859,4856,36518
3877,NC_018289.1,Propionibacterium_phage_P100_1,5859,4687,36519
3878,NC_018289.1,Gordonia_phage_Parada,5859,3073,36520
3879,NC_018289.1,Propionibacterium_phage_B5,5859,4980,36521
3880,NC_018289.1,Enterococcus_phage_Ec-ZZ2,5859,3716,36522
3881,NC_018289.1,Mannheimia_phage_vB_MhM_587AP1,5859,3985,36523
3882,NC_018289.1,Gordonia_phage_SCentae,5859,3293,36524
3883,NC_018289.1,Streptomyces_phage_Percastrophe,5859,3087,36525
3884,NC_018289.1,Shigella_phage_SHFML-26,5859,3774,36526
3885,NC_018289.1,Escherichia_virus_AKFV33,5859,4820,36527
3886,NC_018289.1,Salmonella_phage_vB_SalM_PM10,5859,3724,36528
3887,NC_018289.1,Staphylococcus_phage_BP39,5859,3756,36529
3888,NC_018289.1,Escherichia_phage_FV3,5859,4612,36530
3889,NC_018289.1,Arthrobacter_phage_Nightmare,5859,3000,36531
3890,NC_018289.1,Escherichia_phage_Lw1,5859,4454,36532
3891,NC_018289.1,Arthrobacter_phage_KellEzio,5859,5467,36533
3892,NC_018289.1,Escherichia_phage_wV7,5859,4642,36534
3893,NC_018289.1,Caulobacter_virus_phiCbK,5859,4360,36535
3894,NC_018289.1,Gordonia_phage_KatherineG,5859,5466,36536
3895,NC_018289.1,Pseudomonas_phage_LKA1,5859,3917,36537
3896,NC_018289.1,Synechococcus_phage_Syn19,5859,4739,36538
3897,NC_018289.1,Pseudomonas_phage_PAK_P2,5859,4462,36539
3898,NC_018289.1,Yersinia_phage_Yep-phi,5859,4414,36540
3899,NC_018289.1,Brevibacillus_phage_Jenst,5859,4011,36541
3900,NC_018289.1,Escherichia_phage_K1-dep(4),5859,4089,36542
3901,NC_018289.1,Erwinia_phage_vB_EamP-S6,5859,4636,36543
3902,NC_018289.1,Salmonella_phage_ST64T,5859,4505,36544
3903,NC_018289.1,Gordonia_phage_Nyceirae,5859,5518,36545
3904,NC_018289.1,Propionibacterium_phage_Stormborn,5859,5612,36546
3905,NC_018289.1,Parabacteroides_phage_YZ-2015a,5859,3949,36547
3906,NC_018289.1,Salmonella_phage_Shivani,5859,4027,36548
3907,NC_018289.1,Mycobacterium_phage_Rosebush,5859,5586,36549
3908,NC_018289.1,Rhodococcus_phage_Bryce,5859,2183,36550
3909,NC_018289.1,Rhodococcus_phage_Gollum,5859,2534,36551
3910,NC_018289.1,Staphylococcus_virus_phiMR11,5859,4830,36552
3911,NC_018289.1,Clostridium_phage_c-st,5859,4897,36553
3912,NC_018289.1,Rhodococcus_phage_Yogi,5859,3590,36554
3913,NC_018289.1,Achromobacter_phage_phiAxp-2,5859,3885,36555
3914,NC_018289.1,Bacillus_phage_Page,5859,4344,36556
3915,NC_018289.1,Salmonella_phage_36,5859,3846,36557
3916,NC_018289.1,Staphylococcus_phage_P954,5859,4613,36558
3917,NC_018289.1,Propionibacterium_phage_LilBandit,5859,2809,36559
3918,NC_018289.1,Gordonia_phage_Suscepit,5859,3408,36560
3919,NC_018289.1,Actinoplanes_phage_phiAsp2,5859,5555,36561
3920,NC_018289.1,Pseudomonas_phage_UFV-P2,5859,4535,36562
3921,NC_018289.1,Staphylococcus_phage_phiIPLA-C1C,5859,3967,36563
3922,NC_018289.1,Acinetobacter_phage_YMC13/03/R2096,5859,4145,36564
3923,NC_018289.1,Acinetobacter_phage_IME_AB3,5859,4435,36565
3924,NC_018289.1,Arthrobacter_phage_Brad,5859,2166,36566
3925,NC_018289.1,Propionibacterium_phage_Enoki,5859,5416,36567
3926,NC_018289.1,Escherichia_phage_NJ01,5859,4654,36568
3927,NC_018289.1,Arthrobacter_phage_Anansi,5859,2014,36569
3928,NC_018289.1,Streptomyces_phage_Caliburn,5859,5376,36570
3929,NC_018289.1,Klebsiella_phage_KP36,5859,3893,36571
3930,NC_018289.1,Lactococcus_phage_M6165,5859,3757,36572
3931,NC_018289.1,Rhodococcus_phage_Rasputin,5859,3215,36573
3932,NC_018289.1,Enterococcus_phage_phiFL3A,5859,4181,36574
3933,NC_018289.1,Gordonia_phage_Lucky10,5859,5488,36575
3934,NZ_APVM00000000.1,Salmonella_phage_PVP-SE1,5787,4702,36576
3935,NZ_APVM00000000.1,Rhodococcus_phage_Rhodalysa,5787,3233,36577
3936,NZ_APVM00000000.1,Lactobacillus_phage_PLE2,5787,3762,36578
