organism_ptr_id,designation,baltimore_classification_id
4949,Yersinia_phage_PY54,NULL
4950,Enterobacteria_phage_RB49,NULL
4951,Pseudomonas_phage_phiKMV,NULL
4952,Streptococcus_phage_SM1,NULL
4953,Enterobacteria_phage_RB69,NULL
4954,Salmonella_virus_SP6,NULL
4955,Streptococcus_phage_C1,NULL
4956,Enterobacteria_phage_BP-4795,NULL
4957,Yersinia_phage_phiA1122,NULL
4958,Lactococcus_phage_P335_sensu_lato,NULL
4959,Vibrio_phage_VGJphi,NULL
4960,Rhodothermus_phage_RM378,NULL
4961,Mycobacterium_virus_Omega,NULL
4962,Mycobacterium_virus_Che9d,NULL
4963,Mycobacterium_virus_Corndog,NULL
4964,Mycobacterium_virus_Che9c,NULL
4965,Mycobacterium_virus_Bxz2,NULL
4966,Mycobacterium_virus_CJW1,NULL
4967,Mycobacterium_virus_Che8,NULL
4968,Staphylococcus_phage_P68,NULL
4969,Pseudomonad_phage_gh-1,NULL
4970,Pseudomonas_phage_phiKZ,NULL
4971,Staphylococcus_virus_11,NULL
4972,Streptococcus_phage_315.3,NULL
4973,Vibrio_phage_VSK,NULL
4974,Streptococcus_virus_O1205,NULL
4975,Lactobacillus_phage_A2,NULL
4976,Natrialba_phage_PhiCh1,NULL
4977,Lactococcus_phage_ul36,NULL
4978,Spiroplasma_phage_1-C74,NULL
4979,Clostridium_phage_phi3626,NULL
4980,Propionibacterium_phage_B5,NULL
4981,Enterobacteria_phage_phiP27,NULL
4982,Sinorhizobium_phage_PBC5,NULL
4983,Staphylococcus_virus_phiETA,NULL
4984,Pseudomonas_phage_phiCTX,NULL
4985,Listeria_phage_A118,NULL
4986,Salmonella_phage_HK620,NULL
4987,Bacillus_virus_GA1,NULL
4988,Bdellovibrio_phage_phiMH2K,NULL
4989,Mycoplasma_virus_P1,NULL
4990,Escherichia_virus_HK97,NULL
4991,Yersinia_phage_phiYeO3-12,NULL
4992,Escherichia_virus_Mu,NULL
4993,Pseudoalteromonas_phage_PM2,NULL
4994,Enterobacteria_phage_933W,NULL
4995,Escherichia_virus_P2,NULL
4996,Lactococcus_virus_sk1,NULL
4997,Escherichia_virus_Lambda,NULL
4998,Escherichia_virus_I22,NULL
4999,Enterobacteria_phage_alpha3,NULL
5000,Burkholderia_virus_DC1,NULL
5001,Staphylococcus_virus_IPLA7,NULL
5002,Staphylococcus_virus_IPLA5,NULL
5003,Celeribacter_phage_P12053L,NULL
5004,Burkholderia_phage_KL1,NULL
5005,Croceibacter_phage_P2559S,NULL
5006,Pseudomonas_phage_MP42,NULL
5007,Leuconostoc_phage_Lmd1,NULL
5008,Nonlabens_phage_P12024S,NULL
5009,Marinomonas_phage_P12026,NULL
5010,Staphylococcus_phage_SpaA1,NULL
5011,Streptococcus_phage_5093,NULL
5012,Lactobacillus_phage_KC5a,NULL
5013,Enterobacteria_phage_RB68,NULL
5014,Yersinia_phage_L-413C,NULL
5015,Burkholderia_phage_AH2,NULL
5016,Campylobacter_virus_CP220,NULL
5017,Pseudomonas_phage_MP1412,NULL
5018,Escherichia_phage_AR1,NULL
5019,Nonlabens_phage_P12024L,NULL
5020,Xanthomonas_virus_Xp10,NULL
5021,Escherichia coli phi1019,NULL
5022,Escherichia coli phi1009,NULL
5023,Acinetobacter baumannii phi3071,NULL
5024,Acinetobacter baumannii phi3049,NULL
5025,Escherichia coli phi1007,NULL
5026,Acinetobacter baumannii phi3005,NULL
5027,Escherichia coli phi1014,NULL
5028,Acinetobacter baumannii phi3040,NULL
5029,Escherichia coli phi1011,NULL
5030,Acinetobacter baumannii phi3043,NULL
5031,Acinetobacter baumannii phi3033,NULL
5032,Escherichia coli phi1027,NULL
5033,Escherichia coli phi1016,NULL
5034,Escherichia coli phi1013,NULL
5035,Escherichia coli phi1017,NULL
5036,Escherichia coli phi1008,NULL
5037,Escherichia coli phi1026,NULL
5038,Acinetobacter baumannii phi3003,NULL
5039,Escherichia coli phi1010,NULL
5040,Acinetobacter baumannii phi3074,NULL
5041,Escherichia coli phi1021,NULL
5042,Escherichia coli phi1020,NULL
5043,Acinetobacter baumannii phi3007,NULL
5044,Acinetobacter baumannii phi3072,NULL
5045,Acinetobacter baumannii phi3060,NULL
5046,Acinetobacter baumannii phi3073,NULL
5047,Acinetobacter bacteriophage phiAbaU7,NULL
5048,Pseudomonas Bacteriophage PH7,NULL
5049,unknown bacteriophage AbaSLO,NULL
5050,unknown bacteriophage Aca53,NULL
5051,Acinetobacter bacteriophage vB phiAba4,NULL
5052,unknown bacteriophage Ab77,NULL
5053,Acinetobacter bacteriophage phiAbaV26,NULL
5054,BACTERIOPHAGE vB Kp1,NULL
5055,Pseudomonas Bacteriophage F8,NULL
5056,Pseudomonas Bacteriophage 73,NULL
5057,Acinetobacter bacteriophage phiAba1,NULL
5058,Pseudomonas Bacteriophage Lysa F6301,NULL
5059,Bacteriophage A,NULL
5060,Pseudomonas Bacteriophage F7,NULL
5061,unknown bacteriophage AbaB41,NULL
5062,unknown bacteriophage Aca52,NULL
5063,Pseudomonas Bacteriophage 119X,NULL
5064,unknown bacteriophage AbaG865,NULL
5065,Pseudomonas Bacteriophage 31,NULL
5066,Pseudomonas Bacteriophage 4460 E74 TV2,NULL
5067,Pseudomonas Bacteriophage F10,NULL
5068,Pseudomonas Bacteriophage 1214,NULL
5069,Acinetobacter bacteriophage vB phiAba10,NULL
5070,Pseudomonas Bacteriophage Ps17,NULL
5071,Pseudomonas Bacteriophage COL21,NULL
5072,Pseudomonas Bacteriophage Ps18,NULL
5073,Pseudomonas Bacteriophage 114,NULL
5074,Pseudomonas Bacteriophage 352,NULL
5075,Pseudomonas Bacteriophage 24,NULL
5076,unknown bacteriophage Kp1OK,NULL
5077,unknown bacteriophage AbaTUR2,NULL
5078,Pseudomonas Bacteriophage 44,NULL
5079,Acinetobacter bacteriophage vB phiAba8,NULL
5080,Caudovirales - Siphoviridae - Siphoviridae phage,NULL
5081,Ab2Rphi9,NULL
5082,Ab2Rphi9_2new,NULL
5083,Ab2Rphi9_2,NULL
5084,Ab2Rphi9_1,NULL
5204,Escherichia_coli_vB_Eco1006,NULL
5205,Escherichia_coli_vB_Eco1007,NULL
5206,Escherichia_coli_vB_Eco1008,NULL
5207,Escherichia_coli_vB_Eco1010,NULL
5208,Escherichia_coli_vB_Eco1011,NULL
5209,Escherichia_coli_vB_Eco1013,NULL
5210,Escherichia_coli_vB_Eco1014,NULL
5211,Escherichia_coli_vB_Eco1015,NULL
5212,Escherichia_coli_vB_Eco1016,NULL
5213,Escherichia_coli_vB_Eco1017,NULL
5214,Escherichia_coli_vB_Eco1018,NULL
5215,Escherichia_coli_vB_Eco1019,NULL
5216,Escherichia_coli_vB_Eco1020,NULL
5217,Escherichia_coli_vB_Eco1021,NULL
5218,Escherichia_coli_vB_Eco1022,NULL
5219,Escherichia_coli_vB_Eco1024,NULL
5220,Escherichia_coli_vB_Eco1025,NULL
5221,Escherichia_coli_vB_Eco1026,NULL
5222,Escherichia_coli_vB_Eco1027,NULL
5223,Escherichia_coli_vB_Eco1031,NULL
5224,Escherichia_coli_vB_Eco1032,NULL
5225,Escherichia_coli_vB_Eco1033,NULL
5226,Escherichia_coli_vB_Eco1034,NULL
5227,Escherichia_coli_vB_Eco1035,NULL
5228,Escherichia_coli_vB_Eco1036,NULL
5229,Escherichia_coli_vB_Eco1038,NULL
5230,Escherichia_coli_vB_Eco1043,NULL
5281,Pseudomonas_aeruginosa_4072,NULL
5282,Pseudomonas_aeruginosa_4024,NULL
5283,Pseudomonas_aeruginosa_4060,NULL
5284,Pseudomonas_aeruginosa_4056,NULL
5285,Pseudomonas_aeruginosa_4063,NULL
5286,Pseudomonas_aeruginosa_4002,NULL
5287,Pseudomonas_aeruginosa_4025,NULL
5288,Pseudomonas_aeruginosa_4071,NULL
5289,Pseudomonas_aeruginosa_4022,NULL
5290,Pseudomonas_aeruginosa_4052,NULL
5291,Pseudomonas_aeruginosa_4021,NULL
5292,Pseudomonas_aeruginosa_4064,NULL
5293,Pseudomonas_aeruginosa_4065,NULL
5294,Pseudomonas_aeruginosa_4031,NULL
5295,Pseudomonas_aeruginosa_4032,NULL
5296,Pseudomonas_aeruginosa_4059,NULL
5297,Pseudomonas_aeruginosa_4030,NULL
5298,Pseudomonas_aeruginosa_4003,NULL
5299,Pseudomonas_aeruginosa_4005,NULL
5300,Pseudomonas_aeruginosa_4029,NULL
5301,Pseudomonas_aeruginosa_4057,NULL
5302,Pseudomonas_aeruginosa_4061,NULL
5303,Pseudomonas_aeruginosa_4066,NULL
5304,Pseudomonas_aeruginosa_4068,NULL
5305,Pseudomonas_aeruginosa_4069,NULL
5306,Pseudomonas_aeruginosa_4067,NULL
5307,Pseudomonas_aeruginosa_4008,NULL
5308,Pseudomonas_aeruginosa_4020,NULL
5309,Pseudomonas_aeruginosa_4026,NULL
5310,Pseudomonas_aeruginosa_4047,NULL
5311,Pseudomonas_aeruginosa_4051,NULL
5312,Pseudomonas_aeruginosa_4058,NULL
5313,Pseudomonas_aeruginosa_4070,NULL
5314,Pseudomonas_aeruginosa_4062,NULL
5315,Pseudomonas_aeruginosa_4017,NULL
5316,Pseudomonas_aeruginosa_4049,NULL
5317,Pseudomonas_aeruginosa_4033,NULL
5318,Pseudomonas_aeruginosa_4038,NULL
5319,Pseudomonas_aeruginosa_4039,NULL
5320,Pseudomonas_aeruginosa_4040,NULL
5321,Pseudomonas_aeruginosa_4042,NULL
5322,Pseudomonas_aeruginosa_4045,NULL
5323,Pseudomonas_aeruginosa_4053,NULL
5326,Mycobacterium_phage_20ES,NULL
5327,Mycobacterium_phage_Abrogate,NULL
5328,Mycobacterium_phage_Adzzy,NULL
5329,Mycobacterium_phage_Aeneas,NULL
5330,Mycobacterium_phage_Akoma,NULL
5331,Mycobacterium_phage_Alsfro,NULL
5332,Mycobacterium_phage_Alvin,NULL
5333,Streptomyces_phage_Amela,NULL
5334,Mycobacterium_phage_Angel,NULL
5335,Mycobacterium_phage_AnnaL29,NULL
5336,Mycobacterium_phage_Anubis,NULL
5337,Mycobacterium_phage_Apizium,NULL
5338,Mycobacterium_phage_ArcherNM,NULL
5339,Mycobacterium_phage_ArcherS7,NULL
5340,Mycobacterium_phage_Archie,NULL
5341,Mycobacterium_phage_Ariel,NULL
5342,Mycobacterium_phage_Artemis2UCLA,NULL
5343,Mycobacterium_phage_Astraea,NULL
5344,Propionibacterium_phage_Attacne,NULL
5345,Gordonia_phage_Bachita,NULL
5346,Mycobacterium_phage_Bactobuster,NULL
5347,Mycobacterium_phage_Badfish,NULL
5348,Mycobacterium_phage_Baee,NULL
5349,Gordonia_phage_Bantam,NULL
5350,Mycobacterium_phage_Barnyard,NULL
5351,Mycobacterium_phage_BarrelRoll,NULL
5352,Arthrobacter_phage_BarretLemon,NULL
5353,Mycobacterium_phage_Barriga,NULL
5354,Gordonia_phage_BaxterFox,NULL
5355,Mycobacterium_phage_BellusTerra,NULL
5356,Mycobacterium_phage_Bernal13,NULL
5357,Mycobacterium_phage_Bernardo,NULL
5358,Gordonia_phage_BetterKatz,NULL
5359,Mycobacterium_phage_BigNuz,NULL
5360,Mycobacterium_phage_Bipolar,NULL
5361,Mycobacterium_phage_Bipper,NULL
5362,Mycobacterium_phage_Blue7,NULL
5363,Gordonia_phage_Blueberry,NULL
5364,Mycobacterium_phage_Bobi,NULL
5365,Gordonia_phage_Bowser,NULL
5366,Mycobacterium_phage_Breeniome,NULL
5367,Gordonia_phage_BritBrat,NULL
5368,Mycobacterium_phage_Brocalys,NULL
5369,Propionibacterium_phage_BruceLethal,NULL
5370,Mycobacterium_phage_Bruin,NULL
5371,Mycobacterium_phage_Brusacoram,NULL
5372,Mycobacterium_phage_Butters,NULL
5373,Mycobacterium_phage_BuzzLyseyear,NULL
5374,Mycobacterium_phage_Bxz1,NULL
5375,Mycobacterium_phage_Cabrinians,NULL
5376,Streptomyces_phage_Caliburn,NULL
5377,Mycobacterium_phage_Cambiare,NULL
5378,Gordonia_phage_CaptainKirk2,NULL
5379,Mycobacterium_phage_CaptainTrips,NULL
5380,Mycobacterium_phage_Carcharodon,NULL
5381,Gordonia_phage_CarolAnn,NULL
5382,Mycobacterium_phage_Catalina,NULL
5383,Mycobacterium_phage_Catdawg,NULL
5384,Mycobacterium_phage_Catera,NULL
5385,Mycobacterium_phage_Cerasum,NULL
5386,Mycobacterium_phage_Chadwick,NULL
5387,Mycobacterium_phage_Charlie,NULL
5388,Mycobacterium_phage_Cheetobro,NULL
5389,Mycobacterium_phage_CloudWang3,NULL
5390,Gordonia_phage_ClubL,NULL
5391,Mycobacterium_phage_Colbert,NULL
5392,Mycobacterium_phage_Conspiracy,NULL
5393,Mycobacterium_phage_Contagion,NULL
5394,Mycobacterium_phage_Cooper,NULL
5395,Rhodococcus_phage_CosmicSans,NULL
5396,Gordonia_phage_Cozz,NULL
5397,Mycobacterium_phage_CRB1,NULL
5398,Gordonia_phage_Cucurbita,NULL
5399,Mycobacterium_phage_Damien,NULL
5400,Mycobacterium_phage_Dandelion,NULL
5401,Mycobacterium_phage_Dante,NULL
5402,Arthrobacter_phage_Decurro,NULL
5403,Gordonia_phage_Demosthenes,NULL
5404,Mycobacterium_phage_Donovan,NULL
5405,Mycobacterium_phage_Dori,NULL
5406,Mycobacterium_phage_DrDrey,NULL
5407,Mycobacterium_phage_Dreamboat,NULL
5408,Mycobacterium_phage_DS6A,NULL
5409,Mycobacterium_phage_Dumbo,NULL
5410,Mycobacterium_phage_Dusk,NULL
5411,Mycobacterium_phage_EagleEye,NULL
5412,Mycobacterium_phage_Echild,NULL
5413,Mycobacterium_phage_Edtherson,NULL
5414,Gordonia_phage_Emalyn,NULL
5415,Mycobacterium_phage_Enkosi,NULL
5416,Propionibacterium_phage_Enoki,NULL
5417,Mycobacterium_phage_Equemioh13,NULL
5418,Mycobacterium_phage_Eremos,NULL
5419,Mycobacterium_phage_ET08,NULL
5420,Mycobacterium_phage_EvilGenius,NULL
5421,Gordonia_phage_Eyre,NULL
5422,Mycobacterium_phage_First,NULL
5423,Mycobacterium_phage_Fishburne,NULL
5424,Mycobacterium_phage_FlagStaff,NULL
5425,Mycobacterium_phage_Florinda,NULL
5426,Mycobacterium_phage_Gadjet,NULL
5427,Mycobacterium_phage_Gaia,NULL
5428,Mycobacterium_phage_Gardann,NULL
5429,Mycobacterium_phage_Gengar,NULL
5430,Gordonia_phage_Ghobes,NULL
5431,Mycobacterium_phage_Giles,NULL
5432,Mycobacterium_phage_Gizmo,NULL
5433,Gordonia_phage_Gmala1,NULL
5434,Streptomyces_phage_Lika,NULL
5435,Gordonia_phage_GordDuk1,NULL
5436,Gordonia_phage_GordTnk2,NULL
5437,Mycobacterium_phage_Graduation,NULL
5438,Gordonia_phage_GTE2,NULL
5439,Gordonia_phage_GTE5,NULL
5440,Gordonia_phage_GTE6,NULL
5441,Gordonia_phage_GTE7,NULL
5442,Gordonia_phage_GTE8,NULL
5443,Gordonia_phage_Guacamole,NULL
5444,Mycobacterium_phage_Gumball,NULL
5445,Mycobacterium_phage_HanShotFirst,NULL
5446,Mycobacterium_phage_Hawkeye,NULL
5447,Gordonia_phage_Hedwig,NULL
5448,Mycobacterium_phage_HINdeR,NULL
5449,Gordonia_phage_Hotorobo,NULL
5450,Mycobacterium_phage_HufflyPuff,NULL
5451,Mycobacterium_phage_HyRo,NULL
5452,Mycobacterium_phage_Inventum,NULL
5453,Mycobacterium_phage_Iracema64,NULL
5454,Streptomyces_phage_Izzy,NULL
5455,Mycobacterium_phage_Jabbawokkie,NULL
5456,Mycobacterium_phage_JacAttac,NULL
5457,Mycobacterium_phage_JAMaL,NULL
5458,Streptomyces_phage_Jay2Jay,NULL
5459,Mycobacterium_phage_Job42,NULL
5460,Mycobacterium_phage_Jobu08,NULL
5461,Mycobacterium_phage_Jolie2,NULL
5462,Mycobacterium_phage_Jovo,NULL
5463,Gordonia_phage_JSwag,NULL
5464,Gordonia_phage_Jumbo,NULL
5465,Mycobacterium_phage_Kampy,NULL
5466,Gordonia_phage_KatherineG,NULL
5467,Arthrobacter_phage_KellEzio,NULL
5468,Mycobacterium_phage_Keshu,NULL
5469,Mycobacterium_phage_Kikipoo,NULL
5470,Mycobacterium_phage_Kimberlium,NULL
5471,Gordonia_phage_Kita,NULL
5472,Arthrobacter_phage_Kitkat,NULL
5473,Mycobacterium_phage_Konstantine,NULL
5474,Mycobacterium_phage_Kratio,NULL
5475,Propionibacterium_phage_Kubed,NULL
5476,Gordonia_phage_Kvothe,NULL
5477,Mycobacterium_phage_LadyBird,NULL
5478,Mycobacterium_phage_Lamina13,NULL
5479,Streptomyces_phage_Lannister,NULL
5480,Mycobacterium_phage_Larenn,NULL
5481,Propionibacterium_phage_Lauchelly,NULL
5482,Mycobacterium_phage_Lilac,NULL
5483,Mycobacterium_phage_LinStu,NULL
5484,Mycobacterium_phage_LittleCherry,NULL
5485,Mycobacterium_phage_Lolly9,NULL
5486,Mycobacterium_phage_Loser,NULL
5487,Mycobacterium_phage_Luchador,NULL
5488,Gordonia_phage_Lucky10,NULL
5489,Mycobacterium_phage_Makemake,NULL
5490,Mycobacterium_phage_Malithi,NULL
5491,Mycobacterium_phage_Manad,NULL
5492,Mycobacterium_phage_MarQuardt,NULL
5493,Mycobacterium_phage_MiaZeal,NULL
5494,Mycobacterium_phage_MichelleMyBell,NULL
5495,Mycobacterium_phage_Milly,NULL
5496,Mycobacterium_phage_Mindy,NULL
5497,Mycobacterium_phage_Minerva,NULL
5498,Mycobacterium_phage_MoMoMixon,NULL
5499,Gordonia_phage_Monty,NULL
5500,Mycobacterium_phage_MOOREtheMARYer,NULL
5501,Mycobacterium_phage_MosMoris,NULL
5502,Propionibacterium_phage_Moyashi,NULL
5503,Propionibacterium_phage_MrAK,NULL
5504,Arthrobacter_phage_Mudcat,NULL
5505,Mycobacterium_phage_Mufasa,NULL
5506,Mycobacterium_phage_Mulciber,NULL
5507,Mycobacterium_phage_Murphy,NULL
5508,Mycobacterium_phage_Murucutumbu,NULL
5509,Mycobacterium_phage_Myrna,NULL
5510,Mycobacterium_phage_Nala,NULL
5511,Streptomyces_phage_Nanodon,NULL
5512,Mycobacterium_phage_Nappy,NULL
5513,Mycobacterium_phage_NelitzaMV,NULL
5514,Mycobacterium_phage_Nerujay,NULL
5515,Mycobacterium_phage_Newman,NULL
5516,Mycobacterium_phage_Nhonho,NULL
5517,Mycobacterium_phage_Nigel,NULL
5518,Gordonia_phage_Nyceirae,NULL
5519,Gordonia_phage_Nymphadora,NULL
5520,Mycobacterium_phage_Nyxis,NULL
5521,Mycobacterium_phage_Oaker,NULL
5522,Mycobacterium_phage_Obama12,NULL
5523,Gordonia_phage_Obliviate,NULL
5524,Mycobacterium_phage_OkiRoe,NULL
5525,Mycobacterium_phage_Oline,NULL
5526,Gordonia_phage_OneUp,NULL
5527,Gordonia_phage_Orchid,NULL
5528,Mycobacterium_phage_Orion,NULL
5529,Mycobacterium_phage_OSmaximus,NULL
5530,Propionibacterium_phage_Ouroboros,NULL
5531,Mycobacterium_phage_Ovechkin,NULL
5532,Propionibacterium_phage_P1.1,NULL
5533,Propionibacterium_phage_P100D,NULL
5534,Propionibacterium_phage_P101A,NULL
5535,Propionibacterium_phage_P104A,NULL
5536,Propionibacterium_phage_P105,NULL
5537,Propionibacterium_phage_P14.4,NULL
5538,Propionibacterium_phage_P9.1,NULL
5539,Propionibacterium_phage_PA6,NULL
5540,Mycobacterium_phage_Panchino,NULL
5541,Mycobacterium_phage_Papez,NULL
5542,Mycobacterium_phage_Pari,NULL
5543,Mycobacterium_phage_Patience,NULL
5544,Mycobacterium_phage_PattyP,NULL
5545,Mycobacterium_phage_PBI1,NULL
5546,Mycobacterium_phage_PegLeg,NULL
5547,Mycobacterium_phage_Pepe,NULL
5548,Propionibacterium_phage_PFR1,NULL
5549,Propionibacterium_phage_PFR2,NULL
5550,Mycobacterium_phage_Phantastic,NULL
5551,Mycobacterium_phage_PhatBacter,NULL
5552,Mycobacterium_phage_Phatniss,NULL
5553,Mycobacterium_phage_Phaux,NULL
5554,Mycobacterium_phage_Phayonce,NULL
5555,Actinoplanes_phage_phiAsp2,NULL
5556,Streptomyces_phage_phiHau3,NULL
5557,Gordonia_phage_Phinally,NULL
5558,Streptomyces_phage_phiSASD1,NULL
5559,Mycobacterium_phage_Phlei,NULL
5560,Mycobacterium_phage_Phlyer,NULL
5561,Mycobacterium_phage_Phrann,NULL
5562,Mycobacterium_phage_PhrostyMug,NULL
5563,Mycobacterium_phage_Phrux,NULL
5564,Mycobacterium_phage_Pinto,NULL
5565,Mycobacterium_phage_Pioneer,NULL
5566,Mycobacterium_phage_Pipefish,NULL
5567,Propionibacterium_phage_Pirate,NULL
5568,Mycobacterium_phage_Piro94,NULL
5569,Mycobacterium_phage_Pleione,NULL
5570,Mycobacterium_phage_PLot,NULL
5571,Mycobacterium_phage_Pops,NULL
5572,Mycobacterium_phage_PopTart,NULL
5573,Mycobacterium_phage_Predator,NULL
5574,Propionibacterium_phage_Procrass1,NULL
5575,Propionibacterium_phage_QueenBey,NULL
5576,Mycobacterium_phage_Quico,NULL
5577,Mycobacterium_phage_Qyrzula,NULL
5578,Streptomyces_phage_R4,NULL
5579,Mycobacterium_phage_Redi,NULL
5580,Mycobacterium_phage_Redno2,NULL
5581,Gordonia_phage_Remus,NULL
5582,Rhodococcus_phage_RER2,NULL
5583,Mycobacterium_phage_RhynO,NULL
5584,Mycobacterium_phage_RidgeCB,NULL
5585,Gordonia_phage_Rosalind,NULL
5586,Mycobacterium_phage_Rosebush,NULL
5587,Mycobacterium_phage_Rufus,NULL
5588,Mycobacterium_phage_Saal,NULL
5589,Mycobacterium_phage_Sbash,NULL
5590,Gordonia_phage_Schwabeltier,NULL
5591,Mycobacterium_phage_Seagreen,NULL
5592,Mycobacterium_phage_Severus,NULL
5593,Mycobacterium_phage_ShedlockHolmes,NULL
5594,Mycobacterium_phage_Sheen,NULL
5595,Mycobacterium_phage_Shipwreck,NULL
5596,Mycobacterium_phage_ShiVal,NULL
5597,Mycobacterium_phage_SiSi,NULL
5598,Mycobacterium_phage_SkiPole,NULL
5599,Propionibacterium_phage_SKKY,NULL
5600,Mycobacterium_phage_Smeadley,NULL
5601,Gordonia_phage_Smoothie,NULL
5602,Mycobacterium_phage_Sneeze,NULL
5603,Mycobacterium_phage_Snenia,NULL
5604,Gordonia_phage_SoilAssassin,NULL
5605,Propionibacterium_phage_Solid,NULL
5606,Mycobacterium_phage_Solon,NULL
5607,Mycobacterium_phage_Soto,NULL
5608,Gordonia_phage_Soups,NULL
5609,Mycobacterium_phage_Sparkdehlily,NULL
5610,Gordonia_phage_Splinter,NULL
5611,Mycobacterium_phage_Stinger,NULL
5612,Propionibacterium_phage_Stormborn,NULL
5613,Mycobacterium_phage_Suffolk,NULL
5614,Streptomyces_phage_Sujidade,NULL
5615,Streptomyces_phage_SV1,NULL
5616,Mycobacterium_phage_SweetiePie,NULL
5617,Mycobacterium_phage_Swirley,NULL
5618,Mycobacterium_phage_Swish,NULL
5619,Mycobacterium_phage_Tasp14,NULL
5620,Gordonia_phage_Terapin,NULL
5621,Mycobacterium_phage_Theia,NULL
5622,Mycobacterium_phage_TheloniousMonk,NULL
5623,Mycobacterium_phage_Thibault,NULL
5624,Mycobacterium_phage_Tonenili,NULL
5625,Mycobacterium_phage_Toto,NULL
5626,Streptomyces_phage_TP1604,NULL
5627,Tsukamurella_phage_TPA2,NULL
5628,Tsukamurella_phage_TPA4,NULL
5629,Mycobacterium_phage_Trike,NULL
5630,Mycobacterium_phage_Trixie,NULL
5631,Mycobacterium_phage_Troll4,NULL
5632,Mycobacterium_phage_Turbido,NULL
5633,Mycobacterium_phage_Turj99,NULL
5634,Mycobacterium_phage_Tweety,NULL
5635,Gordonia_phage_Twister6,NULL
5636,Gordonia_phage_UmaThurman,NULL
5637,Mycobacterium_phage_UncleHowie,NULL
5638,Mycobacterium_phage_Validus,NULL
5639,Gordonia_phage_Vendetta,NULL
5640,Mycobacterium_phage_Vincenzo,NULL
5641,Mycobacterium_phage_Violet,NULL
5642,Mycobacterium_phage_Vista,NULL
5643,Gordonia_phage_Vivi2,NULL
5644,Mycobacterium_phage_VohminGhazi,NULL
5645,Streptomyces_phage_VWB,NULL
5646,Mycobacterium_phage_Wanda,NULL
5647,Mycobacterium_phage_Wee,NULL
5648,Mycobacterium_phage_Wile,NULL
5649,Gordonia_phage_Wizard,NULL
5650,Propionibacterium_phage_Wizzo,NULL
5651,Gordonia_phage_Woes,NULL
5652,Mycobacterium_phage_Xeno,NULL
5653,Mycobacterium_phage_XFactor,NULL
5654,Streptomyces_phage_YDN12,NULL
5655,Gordonia_phage_Yeezy,NULL
5656,Gordonia_phage_Yvonnetastic,NULL
5657,Mycobacterium_phage_Zaka,NULL
5658,Streptomyces_phage_Zemlya,NULL
5659,Gordonia_phage_Zirinka,NULL
5660,Mycobacterium_phage_ZoeJ,NULL
5661,Mycobacterium_phage_Serenity,NULL
5662,Mycobacterium_phage_TM4,NULL
5663,Pseudomonas_phage_phi2954_segment_L,NULL
5908,Actinoplanes_phage_phiAsp2_AY576796,NULL
5909,Arthrobacter_phage_BarretLemon_KU647629,NULL
5910,Arthrobacter_phage_Decurro_KT355471,NULL
5911,Arthrobacter_phage_KellEzio_NC_031231.1,NULL
5912,Arthrobacter_phage_Kitkat_NC_031254.1,NULL
5913,Arthrobacter_phage_Mudcat_KU647628,NULL
5914,Azobacteroides_phage_ProJPt_Bp1_BDLY00000000.1,NULL
5915,Gordonia_phage_Bachita_KU998247,NULL
5916,Gordonia_phage_Bantam_KX557272,NULL
5917,Gordonia_phage_BaxterFox_KU963263,NULL
5918,Gordonia_phage_BetterKatz_KU963261,NULL
5919,Gordonia_phage_Blueberry_KU998236,NULL
5920,Gordonia_phage_Bowser_KU998235,NULL
5921,Gordonia_phage_BritBrat_KU998233,NULL
5922,Gordonia_phage_CaptainKirk2_KX557274,NULL
5923,Gordonia_phage_CarolAnn_KX557275,NULL
5924,Mycobacterium_phage_20ES_KJ410132,NULL
5925,Mycobacterium_phage_Abrogate_KM597531,NULL
5926,Mycobacterium_phage_Adzzy_KF416344,NULL
5927,Mycobacterium_phage_Aeneas_JQ809703,NULL
5928,Mycobacterium_phage_Akoma_JN699006,NULL
5929,Mycobacterium_phage_Alsfro_KJ174156,NULL
5930,Mycobacterium_phage_Alvin_KP027205,NULL
5931,Streptomyces_phage_Amela_KT186228,NULL
5932,Mycobacterium_phage_Angel_FJ973624,NULL
5933,Mycobacterium_phage_AnnaL29_KF024721,NULL
5934,Mycobacterium_phage_Anubis_KF279418,NULL
5935,Mycobacterium_phage_Apizium_KR781349,NULL
5936,Mycobacterium_phage_ArcherNM_KU761559,NULL
5937,Mycobacterium_phage_ArcherS7_KC748970,NULL
5938,Mycobacterium_phage_Archie_KT591489,NULL
5939,Mycobacterium_phage_Ariel_KM400683,NULL
5940,Mycobacterium_phage_Artemis2UCLA_KF560333,NULL
5941,Mycobacterium_phage_Astraea_KC691257,NULL
5942,Propionibacterium_phage_Attacne_KR337651,NULL
5943,Mycobacterium_phage_Bactobuster_KU568494,NULL
5944,Mycobacterium_phage_Badfish_KJ194580,NULL
5945,Mycobacterium_phage_Baee_KR080199,NULL
5946,Mycobacterium_phage_Barnyard_NC_004689.1,NULL
5947,Mycobacterium_phage_BarrelRoll_JN643714,NULL
5948,Mycobacterium_phage_Barriga_KR997929,NULL
5949,Mycobacterium_phage_BellusTerra_KF841475,NULL
5950,Mycobacterium_phage_Bernal13_KJ510413,NULL
5951,Mycobacterium_phage_Bernardo_KF493879,NULL
5952,Mycobacterium_phage_BigNuz_JN412591,NULL
